C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,ORG_ID,C2_OBJ_NM
특성별,수선유지급여(특례포함),1,B030202,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,비수급,100,B0401,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,비수급,100,B0401,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,80대 이상,%,109,급여별
특성별,비수급,99.9,B0401,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,80대 이상,%,109,급여별
특성별,수급,0,B0402,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,수급,0,B0402,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,80대 이상,%,109,급여별
특성별,수급,0.1,B0402,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,80대 이상,%,109,급여별
특성별,1명,0,B040201,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,2명,0,B040202,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,3명 이상,0,B040203,A0305,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,80대 이상,%,109,급여별
특성별,비수급,95.7,B0101,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,비수급,97.4,B0101,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,독립유공자,%,109,급여별
특성별,비수급,96.2,B0101,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,독립유공자,%,109,급여별
특성별,수급,4.3,B0102,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,수급,2.6,B0102,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,독립유공자,%,109,급여별
특성별,수급,3.8,B0102,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,독립유공자,%,109,급여별
특성별,일반수급,3.5,B010201,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,조건부수급,0.8,B010202,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,비수급,92.8,B0201,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,비수급,92,B0201,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,독립유공자,%,109,급여별
특성별,비수급,92.7,B0201,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,독립유공자,%,109,급여별
특성별,수급,7.2,B0202,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,수급,8,B0202,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,독립유공자,%,109,급여별
특성별,수급,7.3,B0202,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,독립유공자,%,109,급여별
특성별,1종,4,B020201,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,1종,5.5,B020201,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,독립유공자,%,109,급여별
특성별,1종,5.1,B020201,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,독립유공자,%,109,급여별
특성별,2종,0.2,B020202,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,2종,2.5,B020202,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,독립유공자,%,109,급여별
특성별,2종,2.2,B020202,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,독립유공자,%,109,급여별
특성별,국가유공자무료진료,3,B020203,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,비수급,96.4,B0301,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,비수급,97.4,B0301,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,독립유공자,%,109,급여별
특성별,비수급,96.7,B0301,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,독립유공자,%,109,급여별
특성별,수급,3.6,B0302,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,수급,2.6,B0302,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,독립유공자,%,109,급여별
특성별,수급,3.3,B0302,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,독립유공자,%,109,급여별
특성별,임차급여(특례포함),3,B030201,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,수선유지급여(특례포함),0.6,B030202,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,비수급,99.5,B0401,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,비수급,99.8,B0401,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,독립유공자,%,109,급여별
특성별,비수급,99.9,B0401,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,독립유공자,%,109,급여별
특성별,수급,0.5,B0402,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,수급,0.2,B0402,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,독립유공자,%,109,급여별
특성별,수급,0.1,B0402,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,독립유공자,%,109,급여별
특성별,1명,0,B040201,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,2명,0.5,B040202,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,3명 이상,0,B040203,A0401,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,독립유공자,%,109,급여별
특성별,비수급,99.4,B0101,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,비수급,98.9,B0101,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(본인),%,109,급여별
특성별,비수급,98.5,B0101,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(본인),%,109,급여별
특성별,수급,0.6,B0102,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,수급,1.1,B0102,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(본인),%,109,급여별
특성별,수급,1.5,B0102,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(본인),%,109,급여별
특성별,일반수급,0.5,B010201,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,조건부수급,0,B010202,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,비수급,94.2,B0201,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,비수급,94.4,B0201,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(본인),%,109,급여별
특성별,비수급,96.9,B0201,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(본인),%,109,급여별
특성별,수급,5.8,B0202,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,수급,5.6,B0202,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(본인),%,109,급여별
특성별,수급,3.1,B0202,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(본인),%,109,급여별
특성별,1종,1.6,B020201,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,1종,4.2,B020201,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(본인),%,109,급여별
특성별,1종,2,B020201,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(본인),%,109,급여별
특성별,2종,0.4,B020202,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,2종,1.5,B020202,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(본인),%,109,급여별
특성별,2종,1.1,B020202,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(본인),%,109,급여별
특성별,국가유공자무료진료,3.9,B020203,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,비수급,99.4,B0301,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,비수급,99.2,B0301,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(본인),%,109,급여별
특성별,비수급,98.6,B0301,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(본인),%,109,급여별
특성별,수급,0.6,B0302,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,수급,0.8,B0302,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(본인),%,109,급여별
특성별,수급,1.4,B0302,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(본인),%,109,급여별
특성별,임차급여(특례포함),0.4,B030201,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,수선유지급여(특례포함),0.2,B030202,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,비수급,99.9,B0401,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,비수급,99.9,B0401,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(본인),%,109,급여별
특성별,비수급,99.7,B0401,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(본인),%,109,급여별
특성별,수급,0.1,B0402,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,수급,0.1,B0402,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(본인),%,109,급여별
특성별,수급,0.3,B0402,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(본인),%,109,급여별
특성별,1명,0.1,B040201,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,2명,0,B040202,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,3명 이상,0,B040203,A0402,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(본인),%,109,급여별
특성별,비수급,98.4,B0101,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,비수급,96.3,B0101,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(유족),%,109,급여별
특성별,비수급,95.7,B0101,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(유족),%,109,급여별
특성별,수급,1.6,B0102,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,수급,3.7,B0102,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(유족),%,109,급여별
특성별,수급,4.3,B0102,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(유족),%,109,급여별
특성별,일반수급,1.3,B010201,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,조건부수급,0.2,B010202,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,특례수급,0,B010203,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,비수급,94,B0201,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,비수급,91.2,B0201,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(유족),%,109,급여별
특성별,비수급,92.7,B0201,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(유족),%,109,급여별
특성별,수급,6,B0202,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,수급,8.8,B0202,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(유족),%,109,급여별
특성별,수급,7.3,B0202,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(유족),%,109,급여별
특성별,1종,2.8,B020201,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,1종,6.3,B020201,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(유족),%,109,급여별
특성별,1종,5.9,B020201,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(유족),%,109,급여별
특성별,2종,1.4,B020202,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,2종,2.5,B020202,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(유족),%,109,급여별
특성별,2종,1.4,B020202,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(유족),%,109,급여별
특성별,국가유공자무료진료,1.8,B020203,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,비수급,98.4,B0301,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,비수급,97.4,B0301,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(유족),%,109,급여별
특성별,비수급,96,B0301,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(유족),%,109,급여별
특성별,수급,1.6,B0302,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,수급,2.6,B0302,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(유족),%,109,급여별
특성별,수급,4,B0302,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(유족),%,109,급여별
특성별,임차급여(특례포함),1.1,B030201,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,수선유지급여(특례포함),0.5,B030202,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,비수급,99.9,B0401,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,비수급,99.9,B0401,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(유족),%,109,급여별
특성별,비수급,99.8,B0401,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(유족),%,109,급여별
특성별,수급,0.1,B0402,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,수급,0.1,B0402,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,국가유공자(유족),%,109,급여별
특성별,수급,0.2,B0402,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,국가유공자(유족),%,109,급여별
특성별,1명,0,B040201,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,2명,0,B040202,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,3명 이상,0,B040203,A0403,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,국가유공자(유족),%,109,급여별
특성별,비수급,94.4,B0101,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,5·18민주유공자,%,109,급여별
특성별,비수급,90.1,B0101,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,5·18민주유공자,%,109,급여별
특성별,비수급,91.9,B0101,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,5·18민주유공자,%,109,급여별
특성별,수급,5.6,B0102,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,5·18민주유공자,%,109,급여별
특성별,수급,9.9,B0102,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,5·18민주유공자,%,109,급여별
특성별,수급,8.1,B0102,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,5·18민주유공자,%,109,급여별
특성별,일반수급,4.7,B010201,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,5·18민주유공자,%,109,급여별
특성별,조건부수급,0.9,B010202,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,5·18민주유공자,%,109,급여별
특성별,비수급,82.7,B0201,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,5·18민주유공자,%,109,급여별
특성별,비수급,81.5,B0201,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,5·18민주유공자,%,109,급여별
특성별,비수급,81.2,B0201,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,5·18민주유공자,%,109,급여별
특성별,수급,17.3,B0202,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,5·18민주유공자,%,109,급여별
특성별,수급,18.5,B0202,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,5·18민주유공자,%,109,급여별
특성별,수급,18.8,B0202,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,5·18민주유공자,%,109,급여별
특성별,1종,12.5,B020201,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,5·18민주유공자,%,109,급여별
특성별,1종,17.5,B020201,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,5·18민주유공자,%,109,급여별
특성별,1종,16.5,B020201,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,5·18민주유공자,%,109,급여별
특성별,2종,1.2,B020202,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2018,2019-08-02,5·18민주유공자,%,109,급여별
특성별,2종,1,B020202,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2021,2022-07-15,5·18민주유공자,%,109,급여별
특성별,2종,2.3,B020202,A0404,A,%,T001,DT_109006_A012,국민기초생활보장제도 수급 현황,국민기초생활보장제도 수급 현황,2024,2025-06-19,5·18민주유공자,%,109,급여별
