C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,ORG_ID,C2_OBJ_NM
특성별,사업소득,405,B03,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,보훈보상대상자,만원,109,소득별
특성별,사업소득,552,B03,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,보훈보상대상자,만원,109,소득별
특성별,사업소득,398,B03,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-06-26,보훈보상대상자,만원,109,소득별
특성별,재산소득,39,B04,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,보훈보상대상자,만원,109,소득별
특성별,재산소득,126.1,B04,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,보훈보상대상자,만원,109,소득별
특성별,재산소득,112,B04,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-16,보훈보상대상자,만원,109,소득별
특성별,사적이전소득,54,B05,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,보훈보상대상자,만원,109,소득별
특성별,사적이전소득,50.1,B05,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,보훈보상대상자,만원,109,소득별
특성별,사적이전소득,41,B05,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-16,보훈보상대상자,만원,109,소득별
특성별,공적이전소득,1092,B06,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2018,2019-08-02,보훈보상대상자,만원,109,소득별
특성별,공적이전소득,1191.2,B06,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2021,2022-07-13,보훈보상대상자,만원,109,소득별
특성별,공적이전소득,1187,B06,A0409,A,10000Won,T001,DT_109006_D003,보훈대상자 평균 개인소득,보훈대상자 평균 개인소득,2024,2025-07-16,보훈보상대상자,만원,109,소득별
